#CUE_COLUMN,FRAGMENT_COLUMN,INSTANCE_COLUMN,LABEL_COLUMN
You are rude.,Your ... does not exist.,You are rude to everyone.,ABUSE
You are ruthless.,There is ... in your life.,You are ruthless.,ABUSE
You are ruthless.,You are,You are ruthless.,NONE ABUSE
You are ruthless.,You are great at,You are great at stealing.,ABUSE
You are ruthless.,You are very good at,You are very good at ruthless things.,NONE ABUSE
You are ruthless.,You like to,You are ruthless.,ABUSE
You are ruthless.,You raise ... to a new level.,You are ruthless.,ABUSE
You are ruthless.,You will never be a,You are ruthless.,ABUSE
You are ruthless.,Your ... does not exist.,You are ruthless.,ABUSE
You are sadistic.,I bet you slow down for,I bet you are a sadist.,ABUSE
You are sadistic.,It's amazing how creative you are at,You are a sadist.,ABUSE
You are sadistic.,You are so imaginative at,You are so imaginative at imagining a sexy woman.,ABUSE
You are sadistic.,You must revel in,You are a sadist.,ABUSE
You are sadistic.,You must revel in,You are a sadist.,ABUSE
You are sadistic.,You take,You are a sadist.,ABUSE
You are sadistic.,Your ... is unmatched.,You are a sadist.,ABUSE
You are sadistic.,Your ability to ... has always inspired me.,You are a sadist.,ABUSE
You are scary.,I always need ... with you.,You are a fucking shithole.,ABUSE
You are scary.,I wouldn't,You are scary.,ABUSE
You are scary.,You always want to be,You always want to be a snitch.,ABUSE
You are scary.,You have,You are scary.,NONE ABUSE
You are scary.,You make,You are scary.,NONE ABUSE
You are scary.,You make me want,You make me want to scream.,ABUSE
You are scary.,You make me want,You make me want to scream.,ABUSE
You are scary.,You would be a good,You are a bad person.,ABUSE
You are selfish.,"But of course, the world is",You are selfish.,ABUSE
You are selfish.,"But of course, the world is",You are selfish.,ABUSE
You are selfish.,I'm guessing ... doesn't exist in your dictionary.,You are selfish.,ABUSE
You are selfish.,It's so nice that you never have to,You are selfish.,ABUSE
You are selfish.,Someone woke up,Someone woke up and screamed at you.,ABUSE
You are selfish.,You are,You are selfish.,ABUSE
You are selfish.,You are at the bottom of,You are selfish.,ABUSE
You are selfish.,You are clearly used to,You are selfish.,ABUSE
You are selfish.,You are clearly used to,You are selfish.,ABUSE
You are selfish.,You are not the best,You are not the best.,ABUSE
You are selfish.,You are very,You are very selfish.,NONE ABUSE
You are selfish.,You could graduate from the school of,You are selfish.,ABUSE
You are selfish.,You do not,You are selfish.,NONE ABUSE
You are selfish.,You must save so much money,You are selfish.,ABUSE
You are selfish.,Your ability to ignore ... is astonishing.,You are a jerk.,ABUSE
You are senile.,It has been a long time since you have been,You are senile.,ABUSE
You are senile.,You act,You are senile.,ABUSE
You are senile.,You appear not to be,You are not senile.,ABUSE
You are senile.,You are,You are senile.,NONE ABUSE
You are senile.,You are not,You are not senile.,NONE ABUSE
You are senile.,You are very,You are very senile.,ABUSE
You are senile.,Your ... are beginning to show.,You are beginning to show your age.,ABUSE
You are senile.,Your ... seem to be declining.,You are senile.,ABUSE
You are skinny.,I think you looked best before,You are skinny.,ABUSE
You are skinny.,Many would find your,You are skinny.,ABUSE
You are skinny.,You could do with,You are skinny.,ABUSE
You are skinny.,You must save so much money,You are skinny.,ABUSE
You are sloppy.,You are,You are sloppy.,NONE ABUSE
You are sloppy.,You are,You are sloppy.,NONE ABUSE
You are sloppy.,You are not,You are not sloppy.,NONE ABUSE
You are sloppy.,You are not well,You are not well in the head.,ABUSE
You are sloppy.,You are particularly talented at,You are sloppy at putting the paper in the box.,ABUSE
You are sloppy.,You are the reason ... have ...,You are the reason... have... a sloppy job.,ABUSE
You are sloppy.,You could probably make good use of,You are sloppy.,ABUSE
You are sloppy.,You don't,You are sloppy.,NONE ABUSE
You are sloppy.,You don't,You are sloppy.,NONE ABUSE
You are sloppy.,You make,You are sloppy.,NONE ABUSE
You are spoilt.,How wonderful that you,You are spoilt.,ABUSE
You are spoilt.,It's so nice that you never have to,You are spoilt.,ABUSE
You are spoilt.,You are,You are spoilt.,ABUSE
You are spoilt.,You are not a fan of,You are not a fan of the sex.,ABUSE
You are spoilt.,You are used to,You are used to being spoiled.,NONE ABUSE
You are spoilt.,You are used to,You are used to being spoiled.,ABUSE
You are spoilt.,You have,You are spoilt.,NONE ABUSE
You are spoilt.,You have,You are spoilt.,NONE ABUSE
You are spoilt.,You have never,You are spoilt.,ABUSE
You are stubborn.,It's great that you are so,You are so stubborn that you are a jerk.,ABUSE
You are stubborn.,You are,You are a stubborn person.,ABUSE
You are stubborn.,You are great at,You are great at being stubborn.,NONE ABUSE
You are stubborn.,You are marvellous at,You are a slob.,ABUSE
You are stubborn.,You are not,You are not stubborn.,NONE ABUSE
You are stubborn.,You are not very,You are not very stubborn.,NONE ABUSE
You are stubborn.,You don't,You are not stubborn.,NONE ABUSE
You are stubborn.,You love,You are stubborn.,NONE ABUSE
You are superstitious.,I love your confidence in your,You are superstitious.,ABUSE
You are superstitious.,I take it you don't want to be,You are superstitious.,ABUSE
You are superstitious.,You are,You are superstitious.,NONE ABUSE
You are superstitious.,You are particularly talented at,You are particularly talented at a game.,ABUSE
You are superstitious.,You believe,You believe in superstitious beliefs.,NONE ABUSE
You are superstitious.,You believe,You believe in superstitious beliefs.,ABUSE
You are superstitious.,You don't,You are not a superstitious person.,ABUSE
You are superstitious.,You take,You are superstitious.,NONE ABUSE
You are uptight.,You are,You are a snob.,ABUSE
You are uptight.,You are not very,You are not very slender.,ABUSE
You are uptight.,You are very,You are very stoic.,NONE ABUSE
You are uptight.,You could,You are a snob.,ABUSE
You are uptight.,You could,You are a snob.,ABUSE
You are uptight.,You could,You are not a good person.,NONE ABUSE
You are uptight.,You could,You are not a good person.,NONE ABUSE
You are uptight.,You have,You are uptight.,NONE ABUSE
You are uptight.,You should,You should be more relaxed.,NONE ABUSE
You are useless.,I'm a ... of you.,You are a snob.,ABUSE
You are useless.,It has been a long time since you have been,You are useless.,ABUSE
You are useless.,"Next time I see you, remind me",You are useless.,ABUSE
You are useless.,You are,You are a slob.,ABUSE
You are useless.,You are,You are a slob.,ABUSE
You are useless.,You are not,You are not a good student.,ABUSE
You are useless.,You are not,You are not a good student.,ABUSE
You are useless.,You are the leader of,You are the leader of a group of people.,ABUSE
You are useless.,You are the perfect source if,You are a snob.,ABUSE
You are useless.,You have,You are useless.,ABUSE
You are useless.,You lack,You are not a good student.,NONE ABUSE
You are useless.,Your ... is in vain.,You are useless.,ABUSE
You are whorey.,It surprises me that your,You are a whore.,ABUSE
You are whorey.,You are a member of,You are a member of a gang.,ABUSE
You are whorey.,You are good at,You are good at sex.,ABUSE
You are whorey.,You are not a fan of,You are not a fan of monogamy.,ABUSE
You are whorey.,You do not act in,You are not a fan of monogamy.,ABUSE
You are whorey.,You should,You should not be a fan of monogamy.,ABUSE
You are whorey.,You will ... anyone.,You are a whore.,ABUSE
You are whorey.,You would fit well in,You are not a fan of monogamy.,ABUSE
You are whorey.,You'll let anyone,You'll let anyone who's not whorey.,ABUSE
You cheat.,You are not,You are not a cheater.,ABUSE
You cheat.,You are not,You are not a cheater.,ABUSE
You cheat.,You do not,You cheat on your exams.,ABUSE
You cheat.,You don't,You cheat on your exams.,NONE ABUSE
You cheat.,You shouldn't be allowed to,You should be allowed to cheat.,ABUSE
You cheat.,You wouldn't,You would not cheat.,ABUSE
I want you dead.,I have dreamed of you being,I want you to be dead.,ABUSE
I want you dead.,I would like to attend your,I want you to be killed.,ABUSE
I want you dead.,I'd prefer you were in,I want you to be dead.,ABUSE
I want you dead.,If you ... my life would be better.,If you... my life would be better.,ABUSE
I want you dead.,It would be great if you weren't,I want you to be dead.,ABUSE
You fail at everything.,There isn't anything that you,You fail at everything.,ABUSE
You fail at everything.,You are not ... of society.,You are not a good person.,ABUSE
You fail at everything.,You are not very,You are not very good at everything.,ABUSE
You fail at everything.,You don't,You fail at everything.,NONE ABUSE
You fail at everything.,You inspire me to,You inspire me to fail at everything.,ABUSE
You fail at everything.,You struggle to do things,You fail at everything.,ABUSE
You fail at everything.,Your life is far from,You fail at everything.,ABUSE
You grump.,... is not your ... attribute.,You grump.,ABUSE
You grump.,... when I'm around you.,You grump when I'm around you.,ABUSE
You grump.,I am sure your second name is,You grump at the shit you are doing.,ABUSE
You grump.,It's amazing how you are always so quick to,You grump at the shit you are doing.,ABUSE
You grump.,You are,You are a grumpy person.,NONE ABUSE
You grump.,You are a master,You are a grumpy person.,ABUSE
You grump.,You are an expert at,You are an expert at grumping.,ABUSE
You grump.,You could,You grump at the sex of the other person.,ABUSE
You grump.,You exude great,You grump.,ABUSE
You grump.,You have,You grump at the sex of the man.,ABUSE
You grump.,You love,You grump at the sex of the other person.,ABUSE
You grump.,You make ... look happy.,You grump at the sex of the other person.,ABUSE
You grump.,You wouldn't,You wouldn't grump at a pig.,ABUSE
You grump.,Your ability to ignore ... is astonishing.,You are a grumpy person.,ABUSE
