#CUE_COLUMN,FRAGMENT_COLUMN,INSTANCE_COLUMN,LABEL_COLUMN
You are incompetent.,You are single-handedly,You are single-handedly lowering the bar for everyone else.,ABUSE
You are incompetent.,You have,You have a distinct lack of expertise.,ABUSE
You are incompetent.,You have,You have a remarkable talent for missing the mark.,ABUSE
You are incompetent.,You must be,You must be new at this.,ABUSE
You are incompetent.,You shouldn't be allowed to,You shouldn't be allowed to take charge of anything important.,ABUSE
You are incompetent.,You'll never,You'll never be the one they can rely on.,ABUSE
You are irresponsible.,I can only hope that,I can only hope that someone else is handling your responsibilities.,ABUSE
You are irresponsible.,I wouldn't,I wouldn't trust you with my house keys.,NONE ABUSE
You are irresponsible.,You are,You are often forgetful of your duties.,NONE ABUSE
You are irresponsible.,You are not very,You are not very attentive to details.,NONE ABUSE
You are irresponsible.,Your ... is astonishing.,Your disregard for consequences is astonishing.,ABUSE
You are lame.,You are devoid of,You are devoid of any sense of excitement.,ABUSE
You are lame.,You are so,You are so unimpressive.,ABUSE
You are lame.,You are the opposite,You are the opposite of exciting.,ABUSE
You are lame.,You have,You have a unique way of doing things.,NONE ABUSE
You are lame.,You have potential to be,You have potential to be less than inspiring.,ABUSE
You are lame.,You lack,You lack any real spark.,ABUSE
You are lame.,You obviously wouldn't understand why,You obviously wouldn't understand why this is funny.,ABUSE
You are lazy.,I love the way your,I love the way your ambition seems to be on a permanent vacation.,ABUSE
You are lazy.,It is impressive how consistently,It is impressive how consistently you manage to avoid any form of work.,ABUSE
You are lazy.,No one would describe you as a,No one would describe you as a go-getter.,ABUSE
You are lazy.,"We get it, you don't like","We get it, you don't like exerting yourself.",ABUSE
You are lazy.,We won't be seeing you in,We won't be seeing you in any marathons.,ABUSE
You are lazy.,You are a master at,You are a master at doing nothing.,ABUSE
You are lazy.,You are good at,You are good at doing nothing all day.,ABUSE
You are lazy.,You are known as,You are known as someone who never lifts a finger.,ABUSE
You are lazy.,You are not exactly,You are not exactly the most active person.,ABUSE
You are lazy.,You are particularly talented at,You are particularly talented at avoiding effort.,ABUSE
You are lazy.,You are particularly talented at,You are particularly talented at conserving energy.,ABUSE
You are lazy.,You are truly the best at,You are truly the best at doing nothing.,ABUSE
You are lazy.,You don't,You don't seem very enthusiastic about hard work.,NONE ABUSE
You are lazy.,You have a great,You have a great talent for idleness.,ABUSE
You are lazy.,You have turned ... into an art form.,You have turned doing nothing into an art form.,ABUSE
You are lazy.,You must be the king of,You must be the king of relaxation.,ABUSE
You are lazy.,You should,You should consider being more active.,NONE ABUSE
You are lazy.,Your love of ... is astounding.,Your love of inactivity is astounding.,ABUSE
You are lazy.,Your main hobby must be,Your main hobby must be resting.,ABUSE
You are lecherous.,You are the opposite,You are the opposite of chaste.,ABUSE
You are lecherous.,You have ... desires.,You have unseemly desires.,ABUSE
You are lecherous.,You seem to have,You seem to have a keen interest in human relationships.,NONE ABUSE
You are lecherous.,You would make,You would make a questionable chaperone.,ABUSE
You are lecherous.,Your ... in your nether regions.,Your morals seem to be located in your nether regions.,ABUSE
You are licentious.,It's generous of you to share ... with ...,It's generous of you to share your affections with everyone.,ABUSE
You are licentious.,You are,You are quite the free spirit.,NONE ABUSE
You are licentious.,You are not very,You are not very reserved.,NONE ABUSE
You are licentious.,You enjoy sharing your,You enjoy sharing your affection freely.,ABUSE
You are licentious.,You enjoy sharing your,You enjoy sharing your affections freely.,ABUSE
You are licentious.,You have,You have a rather relaxed approach to virtue.,ABUSE
You are licentious.,You have,You have a very liberal approach to relationships.,NONE ABUSE
You are licentious.,Your family must never be worried about ... with you around.,Your family must never be worried about moral restraint with you around.,ABUSE
You are mad.,... is foreign to you.,Sanity is foreign to you.,ABUSE
You are mad.,I think we need to give you ... from now on.,I think we need to give you extra special attention from now on.,ABUSE
You are mad.,You are not,You are not in your right mind.,ABUSE
You are mad.,You are not,You are not right in the mind.,ABUSE
You are mad.,You have,You have a unique way of seeing things.,NONE ABUSE
You are mad.,You have lost,You have lost your sense of reality.,ABUSE
You are mad.,You may be missing some,You may be missing some marbles.,ABUSE
You are mad.,You'll do well within the confines,You'll do well within the confines of a mental institution.,ABUSE
You are mean.,... around you.,Kindness is scarce around you.,ABUSE
You are mean.,"We get it, you don't like","We get it, you don't like being kind.",ABUSE
You are mean.,You are not,You are not the kindest person.,NONE ABUSE
You are mean.,You are not the most,You are not the most considerate person.,ABUSE
You are mean.,You are really amazing at,You are really amazing at making people feel unwelcome.,ABUSE
You are mean.,You don't exactly bring ... around you.,You don't exactly bring joy to those around you.,ABUSE
You are nonchalant.,Being ... must be nice.,Being so carefree must be nice.,ABUSE
You are nonchalant.,If ... you wouldn't care less.,"If the world were ending, you wouldn't care less.",ABUSE
You are nonchalant.,It's admirable that you,"It's admirable that you never let anything bother you, no matter how serious.",ABUSE
You are nonchalant.,It's great that you are so,It's great that you are so indifferent to everything.,ABUSE
You are nonchalant.,You are not,You are not easily bothered.,NONE ABUSE
You are nonchalant.,You are the leader of,You are the leader of apathy.,ABUSE
You are nonchalant.,You don't,You don't seem to worry much about things.,NONE ABUSE
You are nonchalant.,You don't care about,You don't care about anyone's feelings.,ABUSE
You are nonchalant.,You would fit well in,You would fit well in a room full of mannequins.,ABUSE
You are obscene.,You are not,You are not known for your modesty.,NONE ABUSE
You are obscene.,You are not very,You are not very modest.,ABUSE
You are obscene.,You are very,You are very bold in your expressions.,NONE ABUSE
You are obscene.,You have a way of,You have a way of shocking polite company.,ABUSE
You are obscene.,You seem to have,You seem to have no sense of decency.,ABUSE
You are officious.,It is amazing on how much you,It is amazing how much you like to meddle in others' affairs.,ABUSE
You are officious.,You are,"You are quite eager to help, aren't you?",NONE ABUSE
You are officious.,You are,"You are always eager to help, aren't you?",NONE ABUSE
You are officious.,You are extremely enthusiastic about offering,You are extremely enthusiastic about offering unsolicited advice.,ABUSE
You are officious.,You are very,You are very enthusiastic about giving advice.,NONE ABUSE
You are officious.,You like to,You like to take charge in every situation.,NONE ABUSE
You are officious.,You should,You should perhaps focus on your own tasks more often.,NONE ABUSE
You are officious.,You've redefined the term ... for me.,You've redefined the term 'helpful' for me.,ABUSE
You are opportunistic.,It's amazing how you are always so quick to,It's amazing how you are always so quick to take advantage of others.,ABUSE
You are opportunistic.,You are very good at taking,You are very good at taking advantage of others.,ABUSE
You are opportunistic.,You are very good at taking,You are very good at taking advantage of situations.,ABUSE
You are opportunistic.,You are very happy to,You are very happy to take advantage of others' misfortunes.,ABUSE
You are opportunistic.,You don't,You don't let a chance slip by.,NONE ABUSE
You are opportunistic.,You take,"You take advantage of every situation, don't you?",ABUSE
You are paranoid.,I ... you.,I worry about you.,NONE ABUSE
You are paranoid.,I ... you.,I worry about you.,NONE ABUSE
You are paranoid.,I love the way your,I love the way your mind always prepares for the worst scenarios.,ABUSE
You are paranoid.,You are,You are often worried about the smallest things.,NONE ABUSE
You are paranoid.,You are not,You are not relaxed about things.,NONE ABUSE
You are paranoid.,You are scared of,You are scared of your own shadow.,ABUSE
You are pathetic.,I see no ... in you.,I see no strength in you.,ABUSE
You are pathetic.,You are not even,You are not even competent in the simplest tasks.,ABUSE
You are pathetic.,You are not what,You are not what one would call competent.,ABUSE
You are pathetic.,You believe,You believe in yourself way too much.,ABUSE
You are pathetic.,You don't,You don't inspire much confidence.,ABUSE
You are pathetic.,You draw a sense ... from me.,You draw a sense of pity from me.,ABUSE
You are pathetic.,You have a real talent for,You have a real talent for disappointing everyone.,ABUSE
You are pathetic.,You leave no ... at all.,You leave no impression at all.,ABUSE
You are pathetic.,You make,You make a habit of disappointing everyone.,ABUSE
You are perverse.,... must be your middle name.,Deviance must be your middle name.,ABUSE
You are perverse.,It's amazing that you find the time to have so many,It's amazing that you find the time to have so many unconventional interests.,ABUSE
You are perverse.,You are not,You are not conventional in your interests.,NONE ABUSE
You are perverse.,You have,You have unconventional tastes.,NONE ABUSE
You are perverse.,Your ... of what is ... is a talent.,Your interpretation of what is normal is a talent.,ABUSE
You are perverse.,Your sexual preferences are,Your sexual preferences are quite unconventional.,ABUSE
You are petulant.,... with you is excellent ... practice.,Dealing with you is excellent patience practice.,ABUSE
You are petulant.,I'll be so proud of you when you finally,I'll be so proud of you when you finally grow up.,ABUSE
You are petulant.,Someone woke up,Someone woke up on the wrong side of the crib today.,ABUSE
You are petulant.,You act,You act like you're easily upset over small matters.,NONE ABUSE
You are petulant.,You and your,You and your temper are quite the pair.,ABUSE
You are petulant.,You are,You are quick to show your displeasure.,NONE ABUSE
You are petulant.,You are,You are quick to show your displeasure.,NONE ABUSE
You are petulant.,You are not very,You are not very patient.,NONE ABUSE
You are petulant.,You do not,You do not handle disappointments well.,NONE ABUSE
You are petulant.,"You really ..., regardless ...","You really throw a fit, regardless of the situation.",ABUSE
You are petulant.,Your imitation of ... is quite accurate.,Your imitation of a toddler is quite accurate.,ABUSE
You are pompous.,How wonderful that you are always,How wonderful that you are always sure of your own importance.,ABUSE
You are pompous.,It is very brave how you,It is very brave how you always find a way to talk about yourself.,ABUSE
You are pompous.,You are not,You are not humble.,NONE ABUSE
You are pompous.,You think you are,You think you are the center of the universe.,ABUSE
You are prissy.,You are,You are quite particular about everything.,NONE ABUSE
You are prissy.,You are,You are quite particular about everything.,NONE ABUSE
You are prissy.,You are great at,You are great at making a fuss over nothing.,ABUSE
You are prissy.,You are very,You are very particular about things.,NONE ABUSE
You are prissy.,You don't,You don't shy away from perfection in your appearance.,NONE ABUSE
You are prissy.,You take,You take yourself far too seriously.,ABUSE
You are prying.,You are,You are always curious about others' business.,NONE ABUSE
You are prying.,You are,You are always curious about others' affairs.,NONE ABUSE
You are prying.,You are,You are quite curious about others' affairs.,NONE ABUSE
You are prying.,You are,You are always curious about others' affairs.,NONE ABUSE
You are prying.,You are,"You are quite curious about everything, aren't you?",NONE ABUSE
You are prying.,You are,You are quite curious about others' affairs.,NONE ABUSE
You are prying.,You are,You are always curious about others.,NONE ABUSE
You are prying.,You have a ... interest in ...,You have a nosy interest in others' affairs.,ABUSE
You are prying.,You like to,You like to keep yourself well-informed about others.,NONE ABUSE
You are prying.,You take,You take an unhealthy interest in other people's matters.,ABUSE
You are prying.,Your main hobby must be,Your main hobby must be meddling in other people's affairs.,ABUSE
You are quarrelsome.,... is normal to you.,Conflict is normal to you.,ABUSE
You are quarrelsome.,... must be your middle name.,Conflict must be your middle name.,ABUSE
You are quarrelsome.,You are,You are often involved in disagreements.,NONE ABUSE
You are quarrelsome.,You are,You are often in the middle of debates.,NONE ABUSE
You are quarrelsome.,You are great at being,You are great at being difficult.,ABUSE
You are quarrelsome.,You are very happy to,You are very happy to disagree at every chance.,ABUSE
You are quarrelsome.,You have,You have a strong passion for debating.,NONE ABUSE
You are quarrelsome.,You like to,You like to stir the pot wherever you go.,ABUSE
You are quarrelsome.,You love,You love stirring the pot wherever you go.,ABUSE
You are quarrelsome.,You make,You make every conversation lively.,NONE ABUSE
You are quarrelsome.,You seem to,You seem to enjoy stirring the pot.,ABUSE
You are rude.,... appears to have eluded you.,Politeness appears to have eluded you.,ABUSE
You are rude.,I ... you.,I find little politeness in you.,ABUSE
You are rude.,I love the way your,I love the way your words lack any sort of filter.,ABUSE
You are rude.,I see you take pride in,I see you take pride in your lack of manners.,ABUSE
You are rude.,I'm guessing ... doesn't exist in your dictionary.,I'm guessing politeness doesn't exist in your dictionary.,ABUSE
You are rude.,It is very brave how you,It is very brave how you always speak your mind without regard for others.,ABUSE
You are rude.,You are,You are lacking in manners.,ABUSE
You are rude.,You are good at,You are good at making people uncomfortable.,ABUSE
You are rude.,You are not,You are not known for your manners.,ABUSE
You are rude.,You are not exactly,You are not exactly the epitome of politeness.,ABUSE
You are rude.,You are not very,You are not very considerate.,ABUSE
You are rude.,You are not well,You are not well-mannered.,NONE ABUSE
You are rude.,You are very,You are very lacking in manners.,ABUSE
You are rude.,You are very good at,You are very good at making people uncomfortable.,ABUSE
You are rude.,You could,You could use some manners.,ABUSE
You are rude.,You didn't get,You didn't get the memo on politeness.,ABUSE
You are rude.,You do not,You do not excel in politeness.,NONE ABUSE
You are rude.,You don't,You don't seem to value politeness.,NONE ABUSE
You are rude.,You don't exactly bring ... around you.,You don't exactly bring joy around you.,ABUSE
You are rude.,You have,You have forgotten your manners.,ABUSE
You are rude.,You have,You have a unique way of expressing honesty.,NONE ABUSE
You are rude.,You make,You make every conversation a challenge.,ABUSE
You are rude.,You must love having people,You must love having people keep their distance from you.,ABUSE
You are rude.,You should compete in,You should compete in the world championships of disrespect.,ABUSE
You are rude.,Your ... does not exist.,Your courtesy does not exist.,ABUSE
You are ruthless.,There is ... in your life.,There is no mercy in your life.,ABUSE
You are ruthless.,You are,You are uncompromising in your decisions.,NONE ABUSE
You are ruthless.,You are great at,You are great at showing no mercy.,ABUSE
You are ruthless.,You are very good at,You are very good at making tough decisions.,NONE ABUSE
You are ruthless.,You like to,You like to show no mercy in your actions.,ABUSE
You are ruthless.,You raise ... to a new level.,You raise heartlessness to a new level.,ABUSE
You are ruthless.,You will never be a,You will never be a nurturer.,ABUSE
You are ruthless.,Your ... does not exist.,Your compassion does not exist.,ABUSE
You are sadistic.,I bet you slow down for,I bet you slow down for car accidents just to get a better look.,ABUSE
You are sadistic.,It's amazing how creative you are at,It's amazing how creative you are at making others uncomfortable.,ABUSE
You are sadistic.,You are so imaginative at,You are so imaginative at finding new ways to hurt people.,ABUSE
You are sadistic.,You must revel in,You must revel in others' discomfort.,ABUSE
You are sadistic.,You must revel in,You must revel in the discomfort of others.,ABUSE
You are sadistic.,You take,You take pleasure in others' discomfort.,ABUSE
You are sadistic.,Your ... is unmatched.,Your enjoyment of others' discomfort is unmatched.,ABUSE
You are sadistic.,Your ability to ... has always inspired me.,Your ability to find joy in others' discomfort has always inspired me.,ABUSE
You are scary.,I always need ... with you.,I always need a safety plan with you.,ABUSE
You are scary.,I wouldn't,I wouldn't want to meet you in a dark alley.,ABUSE
You are scary.,You always want to be,You always want to be the center of nightmares.,ABUSE
You are scary.,You have,You have a rather intimidating presence.,NONE ABUSE
You are scary.,You make,You make people feel quite uneasy.,NONE ABUSE
You are scary.,You make me want,You make me want to cross the street when I see you.,ABUSE
You are scary.,You make me want,You make me want to leave the room.,ABUSE
You are scary.,You would be a good,You would be a good character in a horror movie.,ABUSE
You are selfish.,"But of course, the world is","But of course, the world is centered around you.",ABUSE
You are selfish.,"But of course, the world is","But of course, the world is revolving around you.",ABUSE
You are selfish.,I'm guessing ... doesn't exist in your dictionary.,I'm guessing altruism doesn't exist in your dictionary.,ABUSE
You are selfish.,It's so nice that you never have to,It's so nice that you never have to think of others.,ABUSE
You are selfish.,Someone woke up,Someone woke up on the wrong side of generosity today.,ABUSE
You are selfish.,You are,You are not known for your generosity.,ABUSE
You are selfish.,You are at the bottom of,You are at the bottom of the list when it comes to sharing.,ABUSE
You are selfish.,You are clearly used to,You are clearly used to putting yourself first.,ABUSE
You are selfish.,You are clearly used to,You are clearly used to putting yourself first.,ABUSE
You are selfish.,You are not the best,You are not the best at sharing.,ABUSE
You are selfish.,You are very,You are very focused on your own needs.,NONE ABUSE
You are selfish.,You could graduate from the school of,You could graduate from the school of self-interest.,ABUSE
You are selfish.,You do not,You do not think of others first.,NONE ABUSE
You are selfish.,You must save so much money,You must save so much money not buying gifts for others.,ABUSE
You are selfish.,Your ability to ignore ... is astonishing.,Your ability to ignore the needs of others is astonishing.,ABUSE
You are senile.,It has been a long time since you have been,It has been a long time since you have been sharp.,ABUSE
You are senile.,You act,You act like you've forgotten how to reason.,ABUSE
You are senile.,You appear not to be,You appear not to be remembering things well lately.,ABUSE
You are senile.,You are,You are getting a bit forgetful.,NONE ABUSE
You are senile.,You are not,You are not as sharp as you used to be.,NONE ABUSE
You are senile.,You are very,You are very forgetful these days.,ABUSE
You are senile.,Your ... are beginning to show.,Your years are beginning to show.,ABUSE
You are senile.,Your ... seem to be declining.,Your memory faculties seem to be declining.,ABUSE
You are skinny.,I think you looked best before,I think you looked best before you disappeared when you turned sideways.,ABUSE
You are skinny.,Many would find your,Many would find your figure alarmingly slight.,ABUSE
You are skinny.,You could do with,You could do with a few more sandwiches.,ABUSE
You are skinny.,You must save so much money,You must save so much money on fabric.,ABUSE
You are sloppy.,You are,You are not very meticulous.,NONE ABUSE
You are sloppy.,You are,You are often relaxed about tidiness.,NONE ABUSE
You are sloppy.,You are not,You are not the tidiest person.,NONE ABUSE
You are sloppy.,You are not well,You are not well organized.,ABUSE
You are sloppy.,You are particularly talented at,You are particularly talented at making a mess.,ABUSE
You are sloppy.,You are the reason ... have ...,You are the reason designers have to rethink their sizes.,ABUSE
You are sloppy.,You could probably make good use of,You could probably make good use of a lesson in organization.,ABUSE
You are sloppy.,You don't,You don't put much effort into tidying up.,NONE ABUSE
You are sloppy.,You don't,You don't put much effort into neatness.,NONE ABUSE
You are sloppy.,You make,You make a very relaxed impression with your organization.,NONE ABUSE
You are spoilt.,How wonderful that you,How wonderful that you always get everything you want.,ABUSE
You are spoilt.,It's so nice that you never have to,It's so nice that you never have to worry about anyone else's feelings.,ABUSE
You are spoilt.,You are,You are accustomed to having everything your way.,ABUSE
You are spoilt.,You are not a fan of,You are not a fan of modesty.,ABUSE
You are spoilt.,You are used to,You are used to getting everything you want.,NONE ABUSE
You are spoilt.,You are used to,You are used to getting everything handed to you.,ABUSE
You are spoilt.,You have,You have always had more than enough.,NONE ABUSE
You are spoilt.,You have,You have quite an indulged lifestyle.,NONE ABUSE
You are spoilt.,You have never,You have never appreciated the value of hard work.,ABUSE
You are stubborn.,It's great that you are so,It's great that you are so set in your ways.,ABUSE
You are stubborn.,You are,You are quite set in your ways.,ABUSE
You are stubborn.,You are great at,You are great at sticking to your beliefs.,NONE ABUSE
You are stubborn.,You are marvellous at,You are marvellous at resisting change.,ABUSE
You are stubborn.,You are not,You are not the most flexible person.,NONE ABUSE
You are stubborn.,You are not very,You are not very flexible in your opinions.,NONE ABUSE
You are stubborn.,You don't,You don't seem to change your mind easily.,NONE ABUSE
You are stubborn.,You love,You love sticking to your opinions.,NONE ABUSE
You are superstitious.,I love your confidence in your,I love your confidence in your lucky charms.,ABUSE
You are superstitious.,I take it you don't want to be,I take it you don't want to be rational.,ABUSE
You are superstitious.,You are,You are quite traditional in your beliefs.,NONE ABUSE
You are superstitious.,You are particularly talented at,You are particularly talented at seeing patterns where there are none.,ABUSE
You are superstitious.,You believe,You believe in more than what meets the eye.,NONE ABUSE
You are superstitious.,You believe,You believe in every old wives' tale that comes your way.,ABUSE
You are superstitious.,You don't,"You don't take reality into account much, do you?",ABUSE
You are superstitious.,You take,You take old wives' tales quite seriously.,NONE ABUSE
You are uptight.,You are,You are not the most relaxed person I know.,ABUSE
You are uptight.,You are not very,"You are not very relaxed, ever.",ABUSE
You are uptight.,You are very,You are very meticulous in your ways.,NONE ABUSE
You are uptight.,You could,You could use a little loosening up.,ABUSE
You are uptight.,You could,You could use a little less starch in your collar.,ABUSE
You are uptight.,You could,You could benefit from some relaxation techniques.,NONE ABUSE
You are uptight.,You could,You could try relaxing a bit more.,NONE ABUSE
You are uptight.,You have,You have a very careful approach to things.,NONE ABUSE
You are uptight.,You should,You should try relaxing a bit more.,NONE ABUSE
You are useless.,I'm a ... of you.,I'm a non-fan of you.,ABUSE
You are useless.,It has been a long time since you have been,It has been a long time since you have been productive.,ABUSE
You are useless.,"Next time I see you, remind me","Next time I see you, remind me to bring a potted plant for more productivity.",ABUSE
You are useless.,You are,You are not contributing much.,ABUSE
You are useless.,You are,You are less than helpful.,ABUSE
You are useless.,You are not,You are not contributing much.,ABUSE
You are useless.,You are not,You are not contributing much at all.,ABUSE
You are useless.,You are the leader of,You are the leader of accomplishing nothing.,ABUSE
You are useless.,You are the perfect source if,You are the perfect source if someone needs an example of inefficiency.,ABUSE
You are useless.,You have,You have no discernible talents.,ABUSE
You are useless.,You lack,You lack nothing in my eyes.,NONE ABUSE
You are useless.,Your ... is in vain.,Your effort is in vain.,ABUSE
You are whorey.,It surprises me that your,It surprises me that your social calendar isn't more selective.,ABUSE
You are whorey.,You are a member of,You are a member of the club of free relationships.,ABUSE
You are whorey.,You are good at,You are good at making new friends everywhere you go.,ABUSE
You are whorey.,You are not a fan of,You are not a fan of exclusive relationships.,ABUSE
You are whorey.,You do not act in,You do not act in a reserved manner.,ABUSE
You are whorey.,You should,You should consider changing your relationship priorities.,ABUSE
You are whorey.,You will ... anyone.,You will befriend anyone.,ABUSE
You are whorey.,You would fit well in,You would fit well in a soap opera full of scandals.,ABUSE
You are whorey.,You'll let anyone,You'll let anyone win your favor.,ABUSE
You cheat.,You are not,You are not known for your honesty.,ABUSE
You cheat.,You are not,You are not known for your honesty.,ABUSE
You cheat.,You do not,You do not play fair.,ABUSE
You cheat.,You don't,You don't play by the rules.,NONE ABUSE
You cheat.,You shouldn't be allowed to,You shouldn't be allowed to play games with others.,ABUSE
You cheat.,You wouldn't,You wouldn't know fairness if it hit you in the face.,ABUSE
I want you dead.,I have dreamed of you being,I have dreamed of you being absent forever.,ABUSE
I want you dead.,I would like to attend your,I would like to attend your farewell celebration.,ABUSE
I want you dead.,I'd prefer you were in,I'd prefer you were in another dimension.,ABUSE
I want you dead.,If you ... my life would be better.,"If you weren't around anymore, my life would be better.",ABUSE
I want you dead.,It would be great if you weren't,It would be great if you weren't around anymore.,ABUSE
You fail at everything.,There isn't anything that you,There isn't anything that you excel at.,ABUSE
You fail at everything.,You are not ... of society.,You are not the success story of society.,ABUSE
You fail at everything.,You are not very,"You are not very successful, are you?",ABUSE
You fail at everything.,You don't,You don't have a strong track record of success.,NONE ABUSE
You fail at everything.,You inspire me to,You inspire me to lower my expectations.,ABUSE
You fail at everything.,You struggle to do things,You struggle to do things right.,ABUSE
You fail at everything.,Your life is far from,Your life is far from a series of successes.,ABUSE
You grump.,... is not your ... attribute.,Cheerfulness is not your strongest attribute.,ABUSE
You grump.,... when I'm around you.,I feel a cloud forming when I'm around you.,ABUSE
You grump.,I am sure your second name is,I am sure your second name is Grouch.,ABUSE
You grump.,It's amazing how you are always so quick to,It's amazing how you are always so quick to find fault.,ABUSE
You grump.,You are,You are often in a bad mood.,NONE ABUSE
You grump.,You are a master,You are a master of complaints.,ABUSE
You grump.,You are an expert at,You are an expert at ruining the mood.,ABUSE
You grump.,You could,"You could lighten up a bit, but I doubt you will.",ABUSE
You grump.,You exude great,You exude great negativity.,ABUSE
You grump.,You have,You have a perpetual cloud over your head.,ABUSE
You grump.,You love,You love to dampen the mood.,ABUSE
You grump.,You make ... look happy.,You make a storm cloud look happy.,ABUSE
You grump.,You wouldn't,You wouldn't recognize a smile if it stood in front of you.,ABUSE
You grump.,Your ability to ignore ... is astonishing.,Your ability to ignore positivity is astonishing.,ABUSE
