#CUE_COLUMN,FRAGMENT_COLUMN,INSTANCE_COLUMN,LABEL_COLUMN
You are pompous.,You are not,You are not a jerk.,NONE ABUSE
You are pompous.,You think you are,You think you are a king.,ABUSE
You are prissy.,You are,You are a bit of a prude.,NONE ABUSE
You are prissy.,You are,You are a bit of a prude.,NONE ABUSE
You are prissy.,You are great at,You are great at putting on makeup.,ABUSE
You are prissy.,You are very,You are very snobby.,NONE ABUSE
You are prissy.,You don't,You don't like to be dirty.,NONE ABUSE
You are prissy.,You take,You take a lot of crap.,ABUSE
You are prying.,You are,You are looking at the door.,NONE ABUSE
You are prying.,You are,You are looking at the door.,NONE ABUSE
You are prying.,You are,You are looking at the door.,NONE ABUSE
You are prying.,You are,You are looking at the door.,NONE ABUSE
You are prying.,You are,You are looking at the door.,NONE ABUSE
You are prying.,You are,You are looking at the door.,NONE ABUSE
You are prying.,You are,You are looking at the door.,NONE ABUSE
You are prying.,You have a ... interest in ...,You have a vested interest in...,ABUSE
You are prying.,You like to,You like to know what's going on.,NONE ABUSE
You are prying.,You take,You take a peek.,ABUSE
You are prying.,Your main hobby must be,Your main hobby must be snooping.,ABUSE
You are quarrelsome.,... is normal to you.,You are a snob.,ABUSE
You are quarrelsome.,... must be your middle name.,You must have a sour disposition.,ABUSE
You are quarrelsome.,You are,You are a thorn in my side.,NONE ABUSE
You are quarrelsome.,You are,You are a thorn in my side.,NONE ABUSE
You are quarrelsome.,You are great at being,You are great at being a thorn in the side of others.,ABUSE
You are quarrelsome.,You are very happy to,You are very happy to fight.,ABUSE
You are quarrelsome.,You have,You have a temper.,NONE ABUSE
You are quarrelsome.,You like to,You like to argue.,ABUSE
You are quarrelsome.,You love,You love to fight.,ABUSE
You are quarrelsome.,You make,You make a lot of noise.,NONE ABUSE
You are quarrelsome.,You seem to,You seem to be a thorn in my side.,ABUSE
You are rude.,... appears to have eluded you.,You appear to have eluded me.,ABUSE
You are rude.,I ... you.,I think you're rude.,ABUSE
You are rude.,I love the way your,I love the way your mouth is.,ABUSE
You are rude.,I see you take pride in,I see you take pride in being rude.,ABUSE
You are rude.,I'm guessing ... doesn't exist in your dictionary.,I'm guessing'sorry' doesn't exist in your dictionary.,ABUSE
You are rude.,It is very brave how you,It is very brave how you.,ABUSE
You are rude.,You are,You are a jerk.,ABUSE
You are rude.,You are good at,You are good at being rude.,ABUSE
You are rude.,You are not,You are not polite.,ABUSE
You are rude.,You are not exactly,You are not exactly polite.,ABUSE
You are rude.,You are not very,You are not very polite.,ABUSE
You are rude.,You are not well,You are not well.,NONE ABUSE
You are rude.,You are very,You are very snobby.,ABUSE
You are rude.,You are very good at,You are very good at being rude.,ABUSE
You are rude.,You could,You could be rude.,ABUSE
You are rude.,You didn't get,You didn't get the joke.,ABUSE
You are rude.,You do not,You do not like to be rude.,NONE ABUSE
You are rude.,You don't,You don't like to talk to people.,NONE ABUSE
You are rude.,You don't exactly bring ... around you.,You don't exactly bring a smile around you.,ABUSE
You are rude.,You have,You have been rude.,ABUSE
You are rude.,You have,You have been rude.,NONE ABUSE
You are rude.,You make,You make me feel uncomfortable.,ABUSE
You are rude.,You must love having people,You must love having people around.,ABUSE
You are rude.,You should compete in,You should compete in the Olympics.,ABUSE
You are rude.,Your ... does not exist.,Your ego does not exist.,ABUSE
You are ruthless.,There is ... in your life.,There is a lot of savagery in your life.,ABUSE
You are ruthless.,You are,You are a shrewd businessman.,NONE ABUSE
You are ruthless.,You are great at,You are great at sabotaging.,ABUSE
You are ruthless.,You are very good at,You are very good at scheming.,NONE ABUSE
You are ruthless.,You like to,You like to be a jerk.,ABUSE
You are ruthless.,You raise ... to a new level.,You raise the bar to a new level.,ABUSE
You are ruthless.,You will never be a,You will never be a snob.,ABUSE
You are ruthless.,Your ... does not exist.,Your conscience does not exist.,ABUSE
You are sadistic.,I bet you slow down for,I bet you slow down for a fight.,ABUSE
You are sadistic.,It's amazing how creative you are at,It's amazing how creative you are at torturing people.,ABUSE
You are sadistic.,You are so imaginative at,You are so imaginative at torturing people.,ABUSE
You are sadistic.,You must revel in,You must revel in the pain of others.,ABUSE
You are sadistic.,You must revel in,You must revel in the pain of others.,ABUSE
You are sadistic.,You take,You take pleasure in hurting people.,ABUSE
You are sadistic.,Your ... is unmatched.,Your cruelty is unmatched.,ABUSE
You are sadistic.,Your ability to ... has always inspired me.,Your ability to torture has always inspired me.,ABUSE
You are scary.,I always need ... with you.,I always need a gun with you.,ABUSE
You are scary.,I wouldn't,I wouldn't want to be around you.,ABUSE
You are scary.,You always want to be,You always want to be a monster.,ABUSE
You are scary.,You have,You have a scary look.,NONE ABUSE
You are scary.,You make,You make me nervous.,NONE ABUSE
You are scary.,You make me want,You make me want to run.,ABUSE
You are scary.,You make me want,You make me want to run.,ABUSE
You are scary.,You would be a good,You would be a good boogeyman.,ABUSE
You are selfish.,"But of course, the world is","But of course, the world is.",ABUSE
You are selfish.,"But of course, the world is","But of course, the world is.",ABUSE
You are selfish.,I'm guessing ... doesn't exist in your dictionary.,I'm guessing... doesn't exist in your dictionary.,ABUSE
You are selfish.,It's so nice that you never have to,It's so nice that you never have to.,ABUSE
You are selfish.,Someone woke up,Someone woke up.,ABUSE
You are selfish.,You are,You are a jerk.,ABUSE
You are selfish.,You are at the bottom of,You are at the bottom of the barrel.,ABUSE
You are selfish.,You are clearly used to,You are clearly used to being the center of attention.,ABUSE
You are selfish.,You are clearly used to,You are clearly used to being the center of attention.,ABUSE
You are selfish.,You are not the best,You are not the best person.,ABUSE
You are selfish.,You are very,You are very self-centered.,NONE ABUSE
You are selfish.,You could graduate from the school of,You could graduate from the school of selfishness.,ABUSE
You are selfish.,You do not,You do not care about anyone else.,NONE ABUSE
You are selfish.,You must save so much money,You must save so much money.,ABUSE
You are selfish.,Your ability to ignore ... is astonishing.,Your ability to ignore others is astonishing.,ABUSE
You are senile.,It has been a long time since you have been,It has been a long time since you have been.,ABUSE
You are senile.,You act,You act like a senile old man.,ABUSE
You are senile.,You appear not to be,You appear not to be.,ABUSE
You are senile.,You are,You are forgetful.,NONE ABUSE
You are senile.,You are not,You are not a senile old man.,NONE ABUSE
You are senile.,You are very,You are very forgetful.,ABUSE
You are senile.,Your ... are beginning to show.,Your... are beginning to show.,ABUSE
You are senile.,Your ... seem to be declining.,Your memory seems to be declining.,ABUSE
You are skinny.,I think you looked best before,I think you looked best before you got skinny.,ABUSE
You are skinny.,Many would find your,Many would find your body type a turn off.,ABUSE
You are skinny.,You could do with,You could do with a little fat.,ABUSE
You are skinny.,You must save so much money,You must save so much money.,ABUSE
You are sloppy.,You are,You are a sloppy person.,NONE ABUSE
You are sloppy.,You are,You are a sloppy person.,NONE ABUSE
You are sloppy.,You are not,You are not a neat person.,NONE ABUSE
You are sloppy.,You are not well,You are not well in the head.,ABUSE
You are sloppy.,You are particularly talented at,You are particularly talented at sloppy work.,ABUSE
You are sloppy.,You are the reason ... have ...,You are the reason I have a sloppy desk.,ABUSE
You are sloppy.,You could probably make good use of,You could probably make good use of a sledgehammer.,ABUSE
You are sloppy.,You don't,You don't have a lot of time.,NONE ABUSE
You are sloppy.,You don't,You don't have a lot of time.,NONE ABUSE
You are sloppy.,You make,You make a lot of mistakes.,NONE ABUSE
You are spoilt.,How wonderful that you,How wonderful that you are.,ABUSE
You are spoilt.,It's so nice that you never have to,It's so nice that you never have to.,ABUSE
You are spoilt.,You are,You are spoiled.,ABUSE
You are spoilt.,You are not a fan of,You are not a fan of the sand.,ABUSE
You are spoilt.,You are used to,You are used to being spoiled.,NONE ABUSE
You are spoilt.,You are used to,You are used to being spoiled.,ABUSE
You are spoilt.,You have,You have a lot of money.,NONE ABUSE
You are spoilt.,You have,You have a lot of money.,NONE ABUSE
You are spoilt.,You have never,You have never been spoiled.,ABUSE
You are stubborn.,It's great that you are so,It's great that you are so stoic.,ABUSE
You are stubborn.,You are,You are a jerk.,ABUSE
You are stubborn.,You are great at,You are great at sticking to your guns.,NONE ABUSE
You are stubborn.,You are marvellous at,You are marvellous at being a jerk.,ABUSE
You are stubborn.,You are not,You are not a hard-headed person.,NONE ABUSE
You are stubborn.,You are not very,You are not very obedient.,NONE ABUSE
You are stubborn.,You don't,You don't listen to anyone.,NONE ABUSE
You are stubborn.,You love,You love to be right.,NONE ABUSE
You are superstitious.,I love your confidence in your,I love your confidence in your voodoo.,ABUSE
You are superstitious.,I take it you don't want to be,I take it you don't want to be a witch.,ABUSE
You are superstitious.,You are,You are a skeptic.,NONE ABUSE
You are superstitious.,You are particularly talented at,You are particularly talented at spooking people.,ABUSE
You are superstitious.,You believe,You believe in the supernatural.,NONE ABUSE
You are superstitious.,You believe,You believe in the occult.,ABUSE
You are superstitious.,You don't,You don't believe in ghosts.,ABUSE
You are superstitious.,You take,You take a lot of precautions.,NONE ABUSE
You are uptight.,You are,You are a prude.,ABUSE
You are uptight.,You are not very,You are not very relaxed.,ABUSE
You are uptight.,You are very,You are very snobby.,NONE ABUSE
You are uptight.,You could,You could be a bit of a prude.,ABUSE
You are uptight.,You could,You could be a bit of a prude.,ABUSE
You are uptight.,You could,You could be a little more relaxed.,NONE ABUSE
You are uptight.,You could,You could be a little more relaxed.,NONE ABUSE
You are uptight.,You have,You have a sour disposition.,NONE ABUSE
You are uptight.,You should,You should relax.,NONE ABUSE
You are useless.,I'm a ... of you.,I'm a nut of you.,ABUSE
You are useless.,It has been a long time since you have been,It has been a long time since you have been useful.,ABUSE
You are useless.,"Next time I see you, remind me","Next time I see you, remind me that you are useless.",ABUSE
You are useless.,You are,You are a snob.,ABUSE
You are useless.,You are,You are a snob.,ABUSE
You are useless.,You are not,You are not very good at this.,ABUSE
You are useless.,You are not,You are not very good at this.,ABUSE
You are useless.,You are the leader of,You are the leader of the pack.,ABUSE
You are useless.,You are the perfect source if,You are the perfect source if you are a liar.,ABUSE
You are useless.,You have,You have no value.,ABUSE
You are useless.,You lack,You lack the ability to do the job.,NONE ABUSE
You are useless.,Your ... is in vain.,Your effort is in vain.,ABUSE
You are whorey.,It surprises me that your,It surprises me that your are so promiscuous.,ABUSE
You are whorey.,You are a member of,You are a member of the slut club.,ABUSE
You are whorey.,You are good at,You are good at sex.,ABUSE
You are whorey.,You are not a fan of,You are not a fan of monogamy.,ABUSE
You are whorey.,You do not act in,You do not act in.,ABUSE
You are whorey.,You should,You should be ashamed of yourself.,ABUSE
You are whorey.,You will ... anyone.,You will sleep with anyone.,ABUSE
You are whorey.,You would fit well in,You would fit well in a brothel.,ABUSE
You are whorey.,You'll let anyone,You'll let anyone in.,ABUSE
You cheat.,You are not,You are not faithful.,ABUSE
You cheat.,You are not,You are not faithful.,ABUSE
You cheat.,You do not,You do not cheat.,ABUSE
You cheat.,You don't,You don't cheat.,NONE ABUSE
You cheat.,You shouldn't be allowed to,You shouldn't be allowed to.,ABUSE
You cheat.,You wouldn't,You wouldn't cheat on your spouse.,ABUSE
I want you dead.,I have dreamed of you being,I have dreamed of you being dead.,ABUSE
I want you dead.,I would like to attend your,I would like to attend your funeral.,ABUSE
I want you dead.,I'd prefer you were in,I'd prefer you were in the ground.,ABUSE
I want you dead.,If you ... my life would be better.,"If you were dead, my life would be better.",ABUSE
I want you dead.,It would be great if you weren't,It would be great if you weren't.,ABUSE
You fail at everything.,There isn't anything that you,There isn't anything that you can do.,ABUSE
You fail at everything.,You are not ... of society.,You are not a member of society.,ABUSE
You fail at everything.,You are not very,You are not very good at anything.,ABUSE
You fail at everything.,You don't,You don't fail at everything.,NONE ABUSE
You fail at everything.,You inspire me to,You inspire me to be a failure.,ABUSE
You fail at everything.,You struggle to do things,You struggle to do things.,ABUSE
You fail at everything.,Your life is far from,Your life is far from perfect.,ABUSE
You grump.,... is not your ... attribute.,Your grumpiness is not your best attribute.,ABUSE
You grump.,... when I'm around you.,I get a headache when I'm around you.,ABUSE
You grump.,I am sure your second name is,I am sure your second name is a slur.,ABUSE
You grump.,It's amazing how you are always so quick to,It's amazing how you are always so quick to sneer.,ABUSE
You grump.,You are,You are grumpy.,NONE ABUSE
You grump.,You are a master,You are a grumpy master.,ABUSE
You grump.,You are an expert at,You are an expert at being a grump.,ABUSE
You grump.,You could,You could be a grump.,ABUSE
You grump.,You exude great,You exude great sourness.,ABUSE
You grump.,You have,You have a bad temper.,ABUSE
You grump.,You love,You hate your life.,ABUSE
You grump.,You make ... look happy.,You make me look happy.,ABUSE
You grump.,You wouldn't,You wouldn't be happy.,ABUSE
You grump.,Your ability to ignore ... is astonishing.,Your ability to ignore people is astonishing.,ABUSE
